DateTime;Load Consuption
02.01.2017 6:30;32,39
02.01.2017 6:35;32,33
02.01.2017 6:40;33,52
02.01.2017 6:45;33,77
02.01.2017 6:50;36,93
02.01.2017 6:55;36,4
02.01.2017 7:00;36,14
02.01.2017 7:05;36,03
02.01.2017 7:10;36,37
02.01.2017 7:15;36,33
02.01.2017 7:20;36,26
02.01.2017 7:25;36,83
02.01.2017 7:30;32,8
02.01.2017 7:35;31,1
02.01.2017 7:40;31,55
02.01.2017 7:45;34,66
02.01.2017 7:50;35,78
02.01.2017 7:55;35,15
02.01.2017 8:00;33,81
02.01.2017 8:05;31,85
02.01.2017 8:10;31,76
02.01.2017 8:15;34,77
02.01.2017 8:20;35,27
02.01.2017 8:25;35,79
02.01.2017 8:30;36,02
02.01.2017 8:35;35,91
02.01.2017 8:40;36,5
02.01.2017 8:45;36,31
02.01.2017 8:50;40,1
02.01.2017 8:55;44,36
02.01.2017 9:00;44,68
02.01.2017 9:05;45,42
02.01.2017 9:10;43,87
02.01.2017 9:15;44,38
02.01.2017 9:20;44,84
02.01.2017 9:25;47,13
02.01.2017 9:30;43,79
02.01.2017 9:35;42,64
02.01.2017 9:40;42,95
02.01.2017 9:45;41,38
02.01.2017 9:50;44,55
02.01.2017 9:55;42,62
02.01.2017 10:00;43,84
02.01.2017 10:05;44,02
02.01.2017 10:10;43,41
02.01.2017 10:15;42,82
02.01.2017 10:20;43,13
02.01.2017 10:25;42,8
02.01.2017 10:30;43,68
02.01.2017 10:35;42,51
02.01.2017 10:40;41,84
02.01.2017 10:45;42,37
02.01.2017 10:50;42,57
02.01.2017 10:55;42,81
02.01.2017 11:00;44,58
02.01.2017 11:05;44,52
02.01.2017 11:10;44,07
02.01.2017 11:15;46,82
02.01.2017 11:20;44,5
02.01.2017 11:25;39,05
02.01.2017 11:30;40,25
02.01.2017 11:35;37,85
02.01.2017 11:40;37,66
02.01.2017 11:45;38,22
02.01.2017 11:50;40,3
02.01.2017 11:55;40,65
02.01.2017 12:00;42,41
02.01.2017 12:05;41,71
02.01.2017 12:10;41,03
02.01.2017 12:15;34,84
02.01.2017 12:20;35,39
02.01.2017 12:25;33,26
02.01.2017 12:30;35,09
02.01.2017 12:35;37,28
02.01.2017 12:40;35,31
02.01.2017 12:45;34,15
02.01.2017 12:50;38,19
02.01.2017 12:55;39,56
02.01.2017 13:00;38,81
02.01.2017 13:05;38,13
02.01.2017 13:10;37,93
02.01.2017 13:15;35,73
02.01.2017 13:20;36
02.01.2017 13:25;36,52
02.01.2017 13:30;34,13
02.01.2017 13:35;34,07
02.01.2017 13:40;34,29
02.01.2017 13:45;34,82
02.01.2017 13:50;32,81
02.01.2017 13:55;34,7
02.01.2017 14:00;34,93
02.01.2017 14:05;33,73
02.01.2017 14:10;33,51
02.01.2017 14:15;34,26
02.01.2017 14:20;34,67
02.01.2017 14:25;34,68
02.01.2017 14:30;35,05
02.01.2017 14:35;34,38
02.01.2017 14:40;34,26
02.01.2017 14:45;34,37
02.01.2017 14:50;35,69
02.01.2017 14:55;35,98
02.01.2017 15:00;34,73
02.01.2017 15:05;34,9
02.01.2017 15:10;33,77
02.01.2017 15:15;32,66
02.01.2017 15:20;33,29
02.01.2017 15:25;31,88
02.01.2017 15:30;33,71
02.01.2017 15:35;34,67
02.01.2017 15:40;34,61
02.01.2017 15:45;36,13
02.01.2017 15:50;38,54
02.01.2017 15:55;41,86
02.01.2017 16:00;40,26
02.01.2017 16:05;39,45
02.01.2017 16:10;39,64
02.01.2017 16:15;41,08
02.01.2017 16:20;40,65
02.01.2017 16:25;40,96
02.01.2017 16:30;40,64
02.01.2017 16:35;41,63
02.01.2017 16:40;40,73
02.01.2017 16:45;42,99
02.01.2017 16:50;41,48
02.01.2017 16:55;39,22
02.01.2017 17:00;37,67
02.01.2017 17:05;36,76
02.01.2017 17:10;38,35
02.01.2017 17:15;40,26
02.01.2017 17:20;42,12
02.01.2017 17:25;41,61
02.01.2017 17:30;41,38
02.01.2017 17:35;43,29
02.01.2017 17:40;41,77
02.01.2017 17:45;39,96
02.01.2017 17:50;42,98
02.01.2017 17:55;45,29
02.01.2017 18:00;46,21
02.01.2017 18:05;46,57
02.01.2017 18:10;47,03
02.01.2017 18:15;49,91
02.01.2017 18:20;47,74
02.01.2017 18:25;47,54
02.01.2017 18:30;46,46
02.01.2017 18:35;48,04
02.01.2017 18:40;44,81
02.01.2017 18:45;46,19
02.01.2017 18:50;46,48
02.01.2017 18:55;43,44
02.01.2017 19:00;45,17
02.01.2017 19:05;45,91
